8/26/2009 6:52:24 PM	in the shuttle	7.465125724E-3	7.033037902E-3	6.745513450E-3	6.925255206E-3	6.932891299E-3	6.509804655E-3	6.960422037E-3	6.959594406E-3	5.466134788E-3	5.766602659E-3	6.928277135E-3	6.173635828E-3	7.626324615E-3	6.590154458E-3	7.188328915E-3	8.033998244E-3	7.861686854E-3	8.595412242E-3	6.867191707E-3	7.789090872E-3	8.643605572E-3	6.527649294E-3	7.674521246E-3	6.719014351E-3	7.789404343E-3	11.025529981E-3	7.888184305E-3	8.027893016E-3	7.165972940E-3	9.106347488E-3	7.790749450E-3	6.758675925E-3	71.521779190E-6	74.543776138E-6	68.863972688E-6	71.727790360E-6	76.737218217E-6	74.876023487E-6	69.689390191E-6	73.682452247E-6	76.000743292E-6	75.129079360E-6	72.902996986E-6	78.405120480E-6	79.308328459E-6	81.597113138E-6	75.812817267E-6	78.083222490E-6	76.625249419E-6	70.541109911E-6	85.071031493E-6	73.792198436E-6	73.498052518E-6	75.739845500E-6	77.314650061E-6	78.226164049E-6	75.529853474E-6	81.530404141E-6	73.578985518E-6	76.693932062E-6	71.436766082E-6	80.506213857E-6	71.690073835E-6	67.631356616E-6	421.731508234E-3	301.365894104E-3	493.038674583E-3	209.155973074E-3	480.726310612E-3	493.984203229E-3	515.567512068E-3	364.712100363E-3	397.785693633E-3	261.533808613E-3	604.160706624E-3	459.497963045E-3	512.838275260E-3	453.138007753E-3	365.908689765E-3	505.991144824E-3	398.590857551E-3	438.925848672E-3	498.260484762E-3	489.250523023E-3	478.841656216E-3	526.472903004E-3	505.576656588E-3	511.979974781E-3	591.101891283E-3	349.123879601E-3	600.233966533E-3	510.979944514E-3	570.147536468E-3	397.523915752E-3	471.526556738E-3	583.317159257E-3	65.681800835E-6	175.340116823E-6	430.939725493E-6	-818.119488130E-6	2.887587272E-3	1.629472185E-3	467.668620182E-3	1.922071258E-3	535.307112254E-3	-5.872923551E-3	P0929	P0904	P0905	P0906
8/26/2009 6:57:04 PM	in the shuttle	7.654382786E-3	7.231169990E-3	6.940296850E-3	7.163168284E-3	7.124770541E-3	6.713517824E-3	7.532070922E-3	7.162418607E-3	5.294926496E-3	5.614479600E-3	7.123954521E-3	5.999433766E-3	7.826510062E-3	6.434135360E-3	7.028405493E-3	7.836532852E-3	8.029947995E-3	8.782196435E-3	6.672469679E-3	7.973831645E-3	8.455889266E-3	6.528894886E-3	7.879430328E-3	6.543782281E-3	7.960700678E-3	10.818010073E-3	8.088225473E-3	7.839078770E-3	6.989739063E-3	8.907800631E-3	7.597734040E-3	6.771453610E-3	71.926304676E-6	75.259422082E-6	69.501557355E-6	72.713585009E-6	77.376333421E-6	75.118089478E-6	69.999143222E-6	74.531864077E-6	75.504871642E-6	73.604985717E-6	73.279034521E-6	78.300270348E-6	80.234010717E-6	81.670814806E-6	76.134957217E-6	77.968842046E-6	77.193555624E-6	70.821910525E-6	85.228476162E-6	74.731158079E-6	73.722998362E-6	76.361293124E-6	78.184111876E-6	78.209236367E-6	76.281680311E-6	82.028057936E-6	73.920922320E-6	76.942416954E-6	72.504077462E-6	81.477872879E-6	71.672097947E-6	68.331373986E-6	431.583402173E-3	307.305465281E-3	511.055032183E-3	191.786111583E-3	511.631160036E-3	484.006429081E-3	506.059120517E-3	365.031039602E-3	382.392697864E-3	251.618496987E-3	589.440213287E-3	454.078320940E-3	527.636304828E-3	462.570272125E-3	356.016154028E-3	491.892018822E-3	370.764588787E-3	463.843046243E-3	484.979038952E-3	423.910161646E-3	473.471258575E-3	539.634524700E-3	503.066155384E-3	492.988976625E-3	599.596396589E-3	337.214960112E-3	581.877421122E-3	486.460384574E-3	582.351566338E-3	397.734363725E-3	412.672885222E-3	578.274228068E-3	91.276923931E-6	283.101021865E-6	335.193533388E-6	371.821495762E-6	3.320289485E-3	360.403899998E-6	-261.939702396E-6	3.093734797E-3	-726.664897854E-6	366.668501011E-3	P0929	P0904	P0905	P0906
8/26/2009 6:59:30 PM	in the shuttle	7.648365464E-3	7.020731253E-3	6.996703432E-3	7.216766897E-3	6.931375359E-3	6.515705875E-3	6.975478608E-3	6.971249234E-3	5.125876022E-3	5.762695050E-3	6.925044567E-3	6.156025051E-3	7.619011943E-3	6.260336317E-3	6.815762520E-3	7.646610688E-3	7.814274728E-3	8.582506840E-3	6.473073791E-3	7.747744168E-3	8.256645850E-3	6.679745860E-3	7.666475482E-3	6.330533960E-3	7.765855845E-3	10.981789901E-3	7.517377576E-3	7.644618735E-3	6.801513677E-3	8.681616885E-3	7.395370895E-3	6.794133005E-3	72.133111995E-6	74.862091250E-6	69.332141593E-6	73.458067013E-6	76.788243402E-6	74.884396098E-6	69.802662445E-6	73.911123315E-6	75.038317466E-6	75.261850273E-6	72.622083438E-6	78.109378629E-6	79.664987531E-6	80.942114429E-6	76.158532561E-6	77.352190832E-6	77.187315968E-6	71.032260550E-6	84.989265622E-6	73.115951127E-6	73.719230024E-6	75.979553017E-6	78.198342674E-6	78.057607055E-6	75.779204079E-6	82.072515126E-6	73.660011402E-6	77.107829191E-6	72.147883473E-6	80.849418463E-6	72.230693978E-6	68.446964919E-6	428.408322409E-3	302.198044919E-3	518.681017498E-3	188.884287304E-3	483.036778105E-3	489.698925952E-3	507.767103148E-3	365.960318190E-3	360.541774632E-3	259.615652411E-3	573.639384222E-3	444.076452824E-3	512.187112845E-3	428.126448860E-3	344.934853060E-3	497.518650936E-3	421.396825369E-3	453.896891432E-3	491.488576899E-3	434.336730303E-3	462.111234744E-3	533.218033256E-3	505.769417901E-3	481.081387975E-3	592.152138991E-3	333.548189300E-3	570.825250581E-3	499.304407680E-3	569.791702074E-3	398.727651088E-3	442.588447711E-3	581.466965864E-3	65.635361514E-6	259.423212236E-6	330.370398586E-6	370.156287081E-6	3.303504709E-3	285.814485443E-6	-127.973321649E-6	3.137740099E-3	-489.210355825E-6	350.529059052E-3	P0929	P0904	P0905	P0906
8/26/2009 7:01:47 PM	in the shuttle	7.432372119E-3	6.831222126E-3	6.784597840E-3	7.161654002E-3	7.098302951E-3	6.337163295E-3	7.155638339E-3	7.038670433E-3	5.250343942E-3	5.889657496E-3	6.737577155E-3	5.975206924E-3	7.421083835E-3	6.426990207E-3	6.951321419E-3	7.807124596E-3	7.587162262E-3	7.984431621E-3	6.283310935E-3	7.926394639E-3	8.435520259E-3	6.484177969E-3	7.463880131E-3	6.140263588E-3	7.923767450E-3	10.365483078E-3	7.684106171E-3	7.667444092E-3	6.937167114E-3	8.094866422E-3	7.163617759E-3	6.259188581E-3	72.049133839E-6	74.950929165E-6	68.829616509E-6	73.142097277E-6	77.314484200E-6	74.858243299E-6	70.597956692E-6	74.474990701E-6	76.481637847E-6	76.622678600E-6	72.775500499E-6	77.817998922E-6	80.261487118E-6	81.922093119E-6	76.444408903E-6	78.353076894E-6	77.389665254E-6	70.539454631E-6	84.532087990E-6	74.359840777E-6	74.319745793E-6	75.892954188E-6	77.871681200E-6	77.820228082E-6	76.794662188E-6	82.548222360E-6	74.321805774E-6	77.453952619E-6	72.252929149E-6	80.371896940E-6	71.245131657E-6	67.912727578E-6	437.223169379E-3	298.911072170E-3	501.706045482E-3	209.467222052E-3	495.034548120E-3	481.822273015E-3	545.096968807E-3	371.037618385E-3	370.947106083E-3	263.103841867E-3	589.743072320E-3	428.791529011E-3	511.269733681E-3	462.017040080E-3	363.212414580E-3	508.822941583E-3	375.820540134E-3	460.042218858E-3	482.358667315E-3	486.389410376E-3	467.527388052E-3	517.518219666E-3	499.956226830E-3	489.457402135E-3	590.657978782E-3	331.751438818E-3	579.802335891E-3	498.756429582E-3	580.532700484E-3	383.625823114E-3	406.548223205E-3	556.759195929E-3	62.994910528E-6	238.478732246E-6	326.204059396E-6	343.274110406E-6	3.316534471E-3	264.432142000E-6	-93.448432260E-6	3.179715306E-3	-814.668880530E-6	352.128591269E-3	P0929	P0904	P0905	P0906
8/26/2009 7:04:47 PM	in the shuttle	7.226698463E-3	6.664279621E-3	6.600591889E-3	7.234251628E-3	6.533804276E-3	6.509104735E-3	6.979299972E-3	6.827681062E-3	5.394878992E-3	5.734197373E-3	6.915350178E-3	5.799518786E-3	7.578307111E-3	6.594183144E-3	6.735678083E-3	7.610982765E-3	7.389781487E-3	8.168802544E-3	6.448913288E-3	7.901957142E-3	8.223830869E-3	6.663246327E-3	7.644368290E-3	6.300702781E-3	7.736830722E-3	9.758547362E-3	7.474967728E-3	7.684205685E-3	6.737497543E-3	8.282592656E-3	7.356696167E-3	6.430262581E-3	72.108160040E-6	74.823873797E-6	69.041545411E-6	73.467773134E-6	76.571713115E-6	75.193379956E-6	69.563389865E-6	73.764755254E-6	76.144411239E-6	74.933789196E-6	73.194591932E-6	77.618654997E-6	80.354415274E-6	82.313148554E-6	75.645952154E-6	77.817474804E-6	76.919080444E-6	71.122043778E-6	85.081135710E-6	74.389576147E-6	73.938931390E-6	76.530327719E-6	78.921562489E-6	78.254559300E-6	75.802912107E-6	81.826023530E-6	73.885720210E-6	77.467158399E-6	71.720781124E-6	80.982683843E-6	72.247880375E-6	68.349120972E-6	418.968428747E-3	290.187385433E-3	510.875294098E-3	209.638998663E-3	471.507098150E-3	478.344649972E-3	493.097859716E-3	367.196687117E-3	383.677504534E-3	254.929721934E-3	572.985401216E-3	431.310272662E-3	528.265647080E-3	460.333035655E-3	349.291615546E-3	503.595656832E-3	399.832587889E-3	469.784050369E-3	493.067407990E-3	486.971953263E-3	477.574693289E-3	536.803031118E-3	528.032369641E-3	487.683288890E-3	587.210553418E-3	357.578142568E-3	575.608106900E-3	502.326795889E-3	554.398900513E-3	390.150891257E-3	444.902900668E-3	581.143327977E-3	46.150427550E-6	248.881312176E-6	386.941059327E-6	309.100840649E-6	3.262511378E-3	478.487775450E-6	-387.420819715E-6	3.122945614E-3	449.019144818E-3	-784.921297842E-6	P0929	P0904	P0905	P0906
8/26/2009 7:07:27 PM	in the shuttle	7.409594863E-3	6.848944031E-3	6.782046947E-3	7.182940194E-3	7.082878174E-3	6.332187562E-3	7.078962271E-3	7.006626705E-3	5.202399453E-3	5.587371812E-3	6.732324439E-3	5.983227804E-3	7.373801085E-3	6.405697386E-3	6.855462243E-3	7.803807439E-3	7.588676544E-3	8.733165521E-3	6.269060436E-3	7.866854985E-3	8.429428299E-3	6.479339898E-3	7.466467514E-3	6.468010153E-3	7.753579047E-3	10.351730133E-3	7.673693615E-3	7.713922436E-3	6.918793386E-3	8.872356795E-3	7.538954022E-3	6.248562074E-3	72.036906651E-6	75.042075852E-6	68.890400774E-6	73.270986999E-6	77.280001891E-6	74.887477776E-6	70.387742695E-6	74.024558235E-6	75.917541276E-6	73.741136802E-6	72.874588505E-6	77.792502908E-6	80.054636230E-6	81.653090978E-6	76.420352564E-6	78.323845705E-6	77.225052450E-6	71.381551350E-6	84.394410593E-6	74.341503301E-6	73.973732119E-6	75.628669542E-6	77.656265430E-6	78.419175467E-6	75.369221392E-6	82.114746473E-6	73.714035292E-6	77.389781356E-6	72.446991814E-6	81.335276184E-6	72.252726800E-6	68.001777635E-6	432.770081463E-3	298.846248123E-3	506.916074035E-3	211.598868957E-3	496.880551549E-3	487.203299820E-3	519.188287604E-3	374.094563286E-3	369.994806248E-3	254.824289231E-3	598.206210026E-3	426.048040333E-3	528.364120925E-3	446.345228235E-3	324.444236608E-3	507.895292243E-3	377.940311637E-3	463.660654733E-3	473.277548606E-3	484.190645276E-3	467.758310006E-3	513.672214429E-3	496.397013032E-3	490.298505940E-3	590.605169180E-3	341.327379438E-3	576.385011563E-3	501.464130220E-3	585.758840102E-3	404.580695383E-3	447.573133787E-3	559.387062170E-3	82.751850693E-6	209.705780997E-6	366.202243586E-6	18.996250090E-6	3.209549776E-3	779.439448045E-6	-1.381059544E-3	3.062500519E-3	-3.086757005E-3	423.075878605E-3	P0929	P0904	P0905	P0906
8/26/2009 7:09:52 PM	in the shuttle	7.597511791E-3	7.032813994E-3	6.968570631E-3	7.187915929E-3	6.896808934E-3	6.523968910E-3	7.257020590E-3	7.080839782E-3	5.384771623E-3	5.757571705E-3	6.922513577E-3	5.824472084E-3	7.928489423E-3	6.593252682E-3	7.012685490E-3	7.613404289E-3	7.413988437E-3	8.558948384E-3	6.465845709E-3	7.926651718E-3	8.640495736E-3	6.681155651E-3	7.669693124E-3	6.308211162E-3	7.927544034E-3	10.941561035E-3	7.881885024E-3	7.889937423E-3	6.748742702E-3	9.070037871E-3	7.723834101E-3	6.754912612E-3	71.989968316E-6	74.795916443E-6	69.462431045E-6	73.238886475E-6	76.435279967E-6	74.952103453E-6	71.091336493E-6	74.465828597E-6	76.538809801E-6	75.091608275E-6	72.912659982E-6	77.353640446E-6	80.507802798E-6	81.907474195E-6	76.450787880E-6	77.245068443E-6	76.524034988E-6	70.751917694E-6	84.878278465E-6	74.506086123E-6	73.932983653E-6	75.971080887E-6	77.953466814E-6	77.820991039E-6	76.417459965E-6	82.226818271E-6	74.183611275E-6	77.212493526E-6	71.507206747E-6	81.341874104E-6	71.711877768E-6	67.835218040E-6	434.859324194E-3	303.518993388E-3	515.347987513E-3	211.873795195E-3	472.068198678E-3	481.256952930E-3	542.220812308E-3	373.118021507E-3	376.963451331E-3	257.470263979E-3	572.773957222E-3	424.277505419E-3	530.302502635E-3	463.762166830E-3	356.858887385E-3	509.259290065E-3	388.575168483E-3	445.888234374E-3	488.222137966E-3	482.936791903E-3	488.331220118E-3	537.393728346E-3	507.714486050E-3	476.735254925E-3	591.961261441E-3	335.254918615E-3	605.155086607E-3	495.012163801E-3	560.609006524E-3	414.640360255E-3	404.634626022E-3	572.698822987E-3	84.417059704E-6	156.346121344E-6	397.449788024E-6	-288.748938310E-6	3.128797094E-3	1.178200579E-3	-2.073759865E-3	2.770319385E-3	36.177742091E-3	-3.658381699E-3	P0929	P0904	P0905	P0906
8/26/2009 7:12:07 PM	in the shuttle	7.803527139E-3	7.220206788E-3	6.811521536E-3	7.172494469E-3	7.086374457E-3	6.585813960E-3	7.061547201E-3	6.898895425E-3	5.210914588E-3	5.903247880E-3	7.052721907E-3	5.996206174E-3	7.360955396E-3	6.787079073E-3	6.833441303E-3	7.824435180E-3	7.623531569E-3	8.767133220E-3	6.657663554E-3	8.476674577E-3	8.850262863E-3	6.878367205E-3	7.502851747E-3	6.485388731E-3	7.777011444E-3	10.748877133E-3	8.059955000E-3	8.082627770E-3	6.937810642E-3	8.872995348E-3	7.898941846E-3	6.955656942E-3	72.522172771E-6	75.366448212E-6	68.611136160E-6	73.132958397E-6	77.398800827E-6	75.419656096E-6	70.284743778E-6	73.487576807E-6	75.341340328E-6	76.979758687E-6	73.461039222E-6	77.942845134E-6	79.741342923E-6	82.881704426E-6	75.734176405E-6	77.823886955E-6	76.867080001E-6	71.219804863E-6	85.386007085E-6	74.256951222E-6	74.045758451E-6	76.007971471E-6	77.311296369E-6	78.006442531E-6	75.589075444E-6	81.844924967E-6	74.278131535E-6	76.985812579E-6	71.839065720E-6	81.205235114E-6	72.402086916E-6	68.517597926E-6	434.888435717E-3	305.099583100E-3	506.265269904E-3	211.526727357E-3	495.887454499E-3	490.144582207E-3	519.158452734E-3	371.529820106E-3	370.569724899E-3	265.633789275E-3	614.216449097E-3	436.458746409E-3	528.324991451E-3	476.828932009E-3	343.264738375E-3	498.664132388E-3	392.874925988E-3	447.467455310E-3	496.285628765E-3	471.481556775E-3	460.624569077E-3	520.087747585E-3	509.803785308E-3	492.379776751E-3	597.329404601E-3	332.752108856E-3	605.167054996E-3	507.796831814E-3	587.769844225E-3	413.337766082E-3	458.375988052E-3	596.553826458E-3	169.780573988E-6	200.557084138E-6	443.352497711E-6	-518.514585670E-6	3.068537762E-3	1.318190907E-3	-2.659050902E-3	2.444913680E-3	691.557703978E-3	-4.840998364E-3	P0929	P0904	P0905	P0906
8/26/2009 7:14:16 PM	in the shuttle	7.804134179E-3	7.046578534E-3	7.008276990E-3	7.218757190E-3	6.932163184E-3	6.758322648E-3	7.616019867E-3	7.088056255E-3	5.395321832E-3	5.757956495E-3	7.233508585E-3	5.854616729E-3	7.940915494E-3	6.614469210E-3	7.035217274E-3	7.650894796E-3	7.817102605E-3	8.590464701E-3	6.787458887E-3	8.343163954E-3	9.037650795E-3	7.067410275E-3	7.713167783E-3	6.662425331E-3	8.305758026E-3	11.350011345E-3	8.205145321E-3	8.284805201E-3	7.137322660E-3	9.462379790E-3	8.091811320E-3	6.789479035E-3	72.417501931E-6	74.626344539E-6	69.446949697E-6	73.461782274E-6	76.782799875E-6	75.383375883E-6	70.278653408E-6	74.433638499E-6	75.960402820E-6	75.077802091E-6	72.998061235E-6	77.582457693E-6	80.757173639E-6	81.962058812E-6	76.241124217E-6	77.256104772E-6	76.822569797E-6	70.560512188E-6	85.462279667E-6	74.275454555E-6	73.993240564E-6	76.372956401E-6	77.549667155E-6	78.452433739E-6	75.916957448E-6	82.158029375E-6	74.476277773E-6	77.502781826E-6	71.819301862E-6	81.629731218E-6	72.184329515E-6	67.915573731E-6	431.631116379E-3	302.877101912E-3	515.603994246E-3	187.954023274E-3	480.494453162E-3	493.228868352E-3	498.294273591E-3	368.673869331E-3	391.229423086E-3	261.229266498E-3	580.583831628E-3	431.981025214E-3	538.915432574E-3	467.551417653E-3	347.323758354E-3	489.495801851E-3	413.510292199E-3	453.362647009E-3	491.914270432E-3	475.449172018E-3	484.516836781E-3	522.989438253E-3	504.706401159E-3	498.003768283E-3	616.300950214E-3	353.056741583E-3	604.458497160E-3	527.369815729E-3	590.174578530E-3	423.262171673E-3	479.293455708E-3	583.497415122E-3	60.487145615E-6	138.287561750E-6	448.341489545E-6	-642.662205638E-6	3.038272093E-3	1.455991919E-3	-3.082630915E-3	2.296053293E-3	-2.839542965E-3	348.249301683E-3	P0929	P0904	P0905	P0906
8/26/2009 7:16:48 PM	in the shuttle	7.618112993E-3	7.251905535E-3	6.820343513E-3	7.390614093E-3	7.146103174E-3	6.569190034E-3	7.067783455E-3	6.912102682E-3	5.579032485E-3	5.906505326E-3	7.071281396E-3	6.030921860E-3	7.760004380E-3	6.695190537E-3	6.872394666E-3	7.867070600E-3	8.036774704E-3	9.186795217E-3	6.616588872E-3	8.349871247E-3	9.264980646E-3	6.883522066E-3	7.921486905E-3	6.491863819E-3	8.495240709E-3	11.572831699E-3	8.025285730E-3	8.096216505E-3	7.337614224E-3	9.270034337E-3	7.897925137E-3	6.650876653E-3	71.655196831E-6	75.121317113E-6	69.066464175E-6	73.451883756E-6	77.305269014E-6	75.149755465E-6	70.119461207E-6	73.584744174E-6	76.331255873E-6	76.294378555E-6	73.263997663E-6	78.393297972E-6	79.810602818E-6	82.360985981E-6	75.557688102E-6	77.765928804E-6	76.848142100E-6	71.327006692E-6	84.682934709E-6	73.755380852E-6	74.026565140E-6	75.739726080E-6	77.768778280E-6	77.802474417E-6	76.937961953E-6	81.918420973E-6	73.638366683E-6	76.457438867E-6	71.670505693E-6	80.820087740E-6	72.136833890E-6	67.567955104E-6	437.504359632E-3	307.421353793E-3	491.328629180E-3	251.959780087E-3	505.805522071E-3	491.119136088E-3	531.177747647E-3	367.307984784E-3	394.936548172E-3	267.090654298E-3	609.934934848E-3	457.539668110E-3	522.644206004E-3	470.105736772E-3	347.617208373E-3	496.644938972E-3	371.846377718E-3	484.416239935E-3	491.190899925E-3	458.241443574E-3	509.929081810E-3	509.754339397E-3	497.546017472E-3	483.089527867E-3	618.337790059E-3	344.823734461E-3	598.029337631E-3	515.786293246E-3	591.232787483E-3	412.593790516E-3	469.434147798E-3	566.360758166E-3	81.949100439E-6	71.347492570E-6	423.336819736E-6	-772.495420539E-6	3.022893791E-3	1.624595978E-3	-3.797476511E-3	2.273483411E-3	559.140304630E-3	-5.734797464E-3	P0929	P0904	P0905	P0906
